공장명,브랜드,모델명,모델 구분,트림명,차량구분,연료구분,차량형태,전장,전폭,전고,CO2배출량,배기량,공차중량,연비,부품명,재고량,생산상태,차종,차종트림
아산공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,227,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,150,생산중,코나 NLinePremium,코나 NLinePremium
중국공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,272,생산중,코나 NLinePremium,코나 NLinePremium
브라질공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,217,생산중,코나 NLinePremium,코나 NLinePremium
울산공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,189,생산중,코나 NLinePremium,코나 NLinePremium
인도공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,212,생산중,코나 NLinePremium,코나 NLinePremium
울산공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,142,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,143,생산중,코나 NLinePremium,코나 NLinePremium
인도공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,253,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,81,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,175,생산중,코나 NLinePremium,코나 NLinePremium
체코공장,현대,코나,스마트스트림가솔린1.6터보,NLinePremium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,60,생산중,코나 NLinePremium,코나 NLinePremium
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,162,생산중,코나 Inspiration,코나 Inspiration
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,288,생산중,코나 Inspiration,코나 Inspiration
브라질공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,60,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,292,생산중,코나 Inspiration,코나 Inspiration
울산공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,68,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,237,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,168,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,133,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,265,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,93,생산중,코나 Inspiration,코나 Inspiration
브라질공장,현대,코나,스마트스트림가솔린1.6터보,Inspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,91,생산중,코나 Inspiration,코나 Inspiration
체코공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,183,생산중,코나 NLineInspiration,코나 NLineInspiration
울산공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,74,생산중,코나 NLineInspiration,코나 NLineInspiration
인도공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,102,생산중,코나 NLineInspiration,코나 NLineInspiration
아산공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,275,생산중,코나 NLineInspiration,코나 NLineInspiration
브라질공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,152,생산중,코나 NLineInspiration,코나 NLineInspiration
브라질공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,136,생산중,코나 NLineInspiration,코나 NLineInspiration
인도네시아공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,121,생산중,코나 NLineInspiration,코나 NLineInspiration
울산공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,76,생산중,코나 NLineInspiration,코나 NLineInspiration
인도네시아공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,294,생산중,코나 NLineInspiration,코나 NLineInspiration
전주공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,93,생산중,코나 NLineInspiration,코나 NLineInspiration
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,NLineInspiration,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,132,생산중,코나 NLineInspiration,코나 NLineInspiration
브라질공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,모터,130,생산중,코나 Modern(모던),코나 Modern(모던)
울산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,변속기,295,생산중,코나 Modern(모던),코나 Modern(모던)
아산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,205,생산중,코나 Modern(모던),코나 Modern(모던)
앨라배마공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,173,생산중,코나 Modern(모던),코나 Modern(모던)
울산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,161,생산중,코나 Modern(모던),코나 Modern(모던)
울산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,배터리,231,생산중,코나 Modern(모던),코나 Modern(모던)
아산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,에어컨 컴프레서,69,생산중,코나 Modern(모던),코나 Modern(모던)
울산공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,290,생산중,코나 Modern(모던),코나 Modern(모던)
인도공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,122,생산중,코나 Modern(모던),코나 Modern(모던)
브라질공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,126,생산중,코나 Modern(모던),코나 Modern(모던)
전주공장,현대,코나,스마트스트림가솔린2.0,Modern(모던),소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,ABS 모듈,196,생산중,코나 Modern(모던),코나 Modern(모던)
브라질공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,모터,261,생산중,코나 ModernPLUS,코나 ModernPLUS
브라질공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,변속기,264,생산중,코나 ModernPLUS,코나 ModernPLUS
아산공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,193,생산중,코나 ModernPLUS,코나 ModernPLUS
튀르키예공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,72,생산중,코나 ModernPLUS,코나 ModernPLUS
브라질공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,65,생산중,코나 ModernPLUS,코나 ModernPLUS
인도공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,배터리,54,생산중,코나 ModernPLUS,코나 ModernPLUS
싱가포르공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,에어컨 컴프레서,231,생산중,코나 ModernPLUS,코나 ModernPLUS
브라질공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,212,생산중,코나 ModernPLUS,코나 ModernPLUS
인도공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,237,생산중,코나 ModernPLUS,코나 ModernPLUS
싱가포르공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,259,생산중,코나 ModernPLUS,코나 ModernPLUS
앨라배마공장,현대,코나,스마트스트림가솔린2.0,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,ABS 모듈,268,생산중,코나 ModernPLUS,코나 ModernPLUS
체코공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,모터,128,생산중,코나 Premium,코나 Premium
브라질공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,변속기,98,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,265,생산중,코나 Premium,코나 Premium
인도네시아공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,112,생산중,코나 Premium,코나 Premium
튀르키예공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,191,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,배터리,219,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,에어컨 컴프레서,261,생산중,코나 Premium,코나 Premium
전주공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,144,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,147,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,219,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,스마트스트림가솔린2.0,Premium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,ABS 모듈,299,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,모터,66,생산중,코나 NLinePremium,코나 NLinePremium
인도공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,변속기,150,생산중,코나 NLinePremium,코나 NLinePremium
중국공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,266,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,84,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,74,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,배터리,81,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,에어컨 컴프레서,97,생산중,코나 NLinePremium,코나 NLinePremium
아산공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,223,생산중,코나 NLinePremium,코나 NLinePremium
인도네시아공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,115,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,211,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,스마트스트림가솔린2.0,NLinePremium,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,ABS 모듈,106,생산중,코나 NLinePremium,코나 NLinePremium
아산공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,모터,255,생산중,코나 Inspiration,코나 Inspiration
인도공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,변속기,165,생산중,코나 Inspiration,코나 Inspiration
인도공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,245,생산중,코나 Inspiration,코나 Inspiration
체코공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,118,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,275,생산중,코나 Inspiration,코나 Inspiration
체코공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,배터리,268,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,에어컨 컴프레서,276,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,인포테인먼트,277,생산중,코나 Inspiration,코나 Inspiration
인도공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,타이어,229,생산중,코나 Inspiration,코나 Inspiration
전주공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,헤드램프,265,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,스마트스트림가솔린2.0,Inspiration,소형,가솔린,SUV,4350,1825,1580,121,1999,1999,14,ABS 모듈,144,생산중,코나 Inspiration,코나 Inspiration
